Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00      34/43          google::protobuf::DescriptorProto::~DescriptorProto() <cycle 4> [196]
[184]    0.0    0.00    0.00      43         void google::protobuf::internal::RepeatedPtrFieldBase::Destroy<google::protobuf::RepeatedPtrField<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::TypeHandler>() [184]
-----------------------------------------------
                0.00    0.00      41/41          google::protobuf::SimpleDescriptorDatabase::DescriptorIndex<std::pair<void const*, int> >::AddSymbol(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::pair<void const*, int>) [229]
[185]    0.0    0.00    0.00      41         google::protobuf::SimpleDescriptorDatabase::FindFileContainingSymbol(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, google::protobuf::FileDescriptorProto*) [185]
-----------------------------------------------
                0.00    0.00      40/40          google::protobuf::EnumDescriptorProto::MergePartialFromCodedStream(google::protobuf::io::CodedInputStream*) [270]
[186]    0.0    0.00    0.00      40         google::protobuf::EnumValueDescriptorProto::MergePartialFromCodedStream(google::protobuf::io::CodedInputStream*) [186]
                0.00    0.00      40/247         google::protobuf::io::CodedInputStream::ReadTagFallback(unsigned int) [132]
                0.00    0.00      40/309         google::protobuf::internal::WireFormatLite::ReadBytes(google::protobuf::io::CodedInputStream*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [128]
                0.00    0.00      40/504         google::protobuf::io::CodedInputStream::ReadVarint32(unsigned int*) [123]
                0.00    0.00      40/309         google::protobuf::internal::ArenaStringPtr::CreateInstance(google::protobuf::Arena*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*) [127]
-----------------------------------------------
                0.00    0.00      40/40          google::protobuf::EnumValueDescriptorProto* google::protobuf::Arena::CreateMaybeMessage<google::protobuf::EnumValueDescriptorProto>(google::protobuf::Arena*) [188]
[187]    0.0    0.00    0.00      40         google::protobuf::EnumValueDescriptorProto::EnumValueDescriptorProto() [187]
-----------------------------------------------
                0.00    0.00      40/40          google::protobuf::EnumDescriptorProto::MergePartialFromCodedStream(google::protobuf::io::CodedInputStream*) [270]
[188]    0.0    0.00    0.00      40         google::protobuf::EnumValueDescriptorProto* google::protobuf::Arena::CreateMaybeMessage<google::protobuf::EnumValueDescriptorProto>(google::protobuf::Arena*) [188]
                0.00    0.00      40/40          google::protobuf::EnumValueDescriptorProto::EnumValueDescriptorProto() [187]
-----------------------------------------------
                0.00    0.00       3/39          bool boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::get_value<bool>() const [330]
                0.00    0.00       9/39          stride::SimBuilder::ReadDiseasePtree[abi:cxx11]() [43]
                0.00    0.00       9/39          stride::SimBuilder::ReadAgeContactPtree[abi:cxx11]() [44]
                0.00    0.00      18/39          stride::SimBuilder::Build(std::shared_ptr<stride::Sim>, std::shared_ptr<stride::Population>) [7]
[189]    0.0    0.00    0.00      39         __tcf_0 [189]
                0.00    0.00      52/703668      std::char_traits<char>::length(char const*) [79]
-----------------------------------------------
                0.00    0.00       1/37          protobuf_geogrid_2eproto::InitDefaultsGeoGrid_Location() <cycle 6> [375]
                0.00    0.00       1/37          google::protobuf::DescriptorPool::InternalAddGeneratedFile(void const*, int) [346]
                0.00    0.00       1/37          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsOneofDescriptorProto() <cycle 6> [397]
                0.00    0.00       1/37          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsEnumValueDescriptorProto() <cycle 6> [402]
                0.00    0.00       1/37          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsDescriptorProto_ExtensionRange() <cycle 6> [406]
                0.00    0.00       1/37          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsMethodDescriptorProto() <cycle 6> [399]
                0.00    0.00       1/37          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsFieldDescriptorProto() <cycle 6> [396]
                0.00    0.00       1/37          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsServiceDescriptorProto() <cycle 6> [400]
                0.00    0.00       1/37          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsEnumDescriptorProto() <cycle 6> [393]
                0.00    0.00       1/37          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsFileDescriptorProto() <cycle 6> [394]
                0.00    0.00       1/37          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsDescriptorProto() <cycle 6> [389]
                0.00    0.00       1/37          google::protobuf::(anonymous namespace)::GeneratedMessageFactory::singleton() [345]
                0.00    0.00       9/37          google::protobuf::internal::(anonymous namespace)::InitSCC_DFS(google::protobuf::internal::SCCInfoBase*) <cycle 6> [262]
                0.00    0.00      16/37          google::protobuf::internal::InitSCCImpl(google::protobuf::internal::SCCInfoBase*) <cycle 6> [183]
[190]    0.0    0.00    0.00      37         google::protobuf::internal::OnShutdownRun(void (*)(void const*), void const*) [190]
                0.00    0.00       7/7           void std::vector<std::pair<void (*)(void const*), void const*>, std::allocator<std::pair<void (*)(void const*), void const*> > >::_M_realloc_insert<std::pair<void (*)(void const*), void const*> >(__gnu_cxx::__normal_iterator<std::pair<void (*)(void const*), void const*>*, std::vector<std::pair<void (*)(void const*), void const*>, std::allocator<std::pair<void (*)(void const*), void const*> > > >, std::pair<void (*)(void const*), void const*>&&) [278]
-----------------------------------------------
                0.00    0.00       2/36          google::protobuf::FileDescriptorProto::IsInitialized() const [364]
                0.00    0.00      34/36          google::protobuf::DescriptorProto::IsInitialized() const [230]
[191]    0.0    0.00    0.00      36         bool google::protobuf::internal::AllAreInitialized<google::protobuf::RepeatedPtrField<google::protobuf::FieldDescriptorProto> >(google::protobuf::RepeatedPtrField<google::protobuf::FieldDescriptorProto> const&) [191]
-----------------------------------------------
                                  34             google::protobuf::DescriptorProto::~DescriptorProto() <cycle 4> [196]
                0.00    0.00       2/2           google::protobuf::FileDescriptorProto::~FileDescriptorProto() [351]
[192]    0.0    0.00    0.00      36         void google::protobuf::internal::RepeatedPtrFieldBase::Destroy<google::protobuf::RepeatedPtrField<google::protobuf::DescriptorProto>::TypeHandler>() <cycle 4> [192]
                0.00    0.00      34/247         google::protobuf::internal::InternalMetadataWithArenaBase<google::protobuf::UnknownFieldSet, google::protobuf::internal::InternalMetadataWithArena>::~InternalMetadataWithArenaBase() [133]
                                  34             google::protobuf::DescriptorProto::~DescriptorProto() <cycle 4> [196]
-----------------------------------------------
                0.00    0.00       2/36          google::protobuf::FileDescriptorProto::~FileDescriptorProto() [351]
                0.00    0.00      34/36          google::protobuf::DescriptorProto::~DescriptorProto() <cycle 4> [196]
[193]    0.0    0.00    0.00      36         void google::protobuf::internal::RepeatedPtrFieldBase::Destroy<google::protobuf::RepeatedPtrField<google::protobuf::EnumDescriptorProto>::TypeHandler>() [193]
                0.00    0.00       7/788         google::protobuf::internal::ArenaStringPtr::DestroyNoArena(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*) [clone .constprop.362] [120]
                0.00    0.00       7/43          void google::protobuf::internal::RepeatedPtrFieldBase::Destroy<google::protobuf::RepeatedPtrField<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::TypeHandler>() [184]
                0.00    0.00       7/7           void google::protobuf::internal::RepeatedPtrFieldBase::Destroy<google::protobuf::RepeatedPtrField<google::protobuf::EnumDescriptorProto_EnumReservedRange>::TypeHandler>() [274]
                0.00    0.00       7/247         google::protobuf::internal::InternalMetadataWithArenaBase<google::protobuf::UnknownFieldSet, google::protobuf::internal::InternalMetadataWithArena>::~InternalMetadataWithArenaBase() [133]
                0.00    0.00       7/7           void google::protobuf::internal::RepeatedPtrFieldBase::Destroy<google::protobuf::RepeatedPtrField<google::protobuf::EnumValueDescriptorProto>::TypeHandler>() [273]
-----------------------------------------------
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsDescriptorProto() <cycle 6> [389]
                0.00    0.00      34/58          google::protobuf::DescriptorProto* google::protobuf::Arena::CreateMaybeMessage<google::protobuf::DescriptorProto>(google::protobuf::Arena*) [197]
[194]    0.0    0.00    0.00      35         google::protobuf::DescriptorProto::DescriptorProto() <cycle 6> [194]
                0.00    0.00      35/65          google::protobuf::internal::InitSCC(google::protobuf::internal::SCCInfoBase*) [156]
                                   1             google::protobuf::internal::InitSCCImpl(google::protobuf::internal::SCCInfoBase*) <cycle 6> [183]
-----------------------------------------------
                                  34             bool google::protobuf::internal::WireFormatLite::ReadMessage<google::protobuf::DescriptorProto>(google::protobuf::io::CodedInputStream*, google::protobuf::DescriptorProto*) <cycle 5> [199]
[195]    0.0    0.00    0.00      34         google::protobuf::DescriptorProto::MergePartialFromCodedStream(google::protobuf::io::CodedInputStream*) <cycle 5> [195]
                0.00    0.00     178/245         google::protobuf::io::CodedInputStream::DecrementRecursionDepthAndPopLimit(int) [134]
                0.00    0.00     145/145         bool google::protobuf::internal::WireFormatLite::ReadMessage<google::protobuf::FieldDescriptorProto>(google::protobuf::io::CodedInputStream*, google::protobuf::FieldDescriptorProto*) [144]
                0.00    0.00     145/145         google::protobuf::RepeatedPtrField<google::protobuf::FieldDescriptorProto>::TypeHandler::Type* google::protobuf::internal::RepeatedPtrFieldBase::Add<google::protobuf::RepeatedPtrField<google::protobuf::FieldDescriptorProto>::TypeHandler>(google::protobuf::RepeatedPtrField<google::protobuf::FieldDescriptorProto>::TypeHandler::Type*) [145]
                0.00    0.00      34/247         google::protobuf::io::CodedInputStream::ReadTagFallback(unsigned int) [132]
                0.00    0.00      34/309         google::protobuf::internal::WireFormatLite::ReadBytes(google::protobuf::io::CodedInputStream*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [128]
                0.00    0.00      34/309         google::protobuf::internal::ArenaStringPtr::CreateInstance(google::protobuf::Arena*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*) [127]
                0.00    0.00      26/92          google::protobuf::internal::RepeatedPtrFieldBase::Reserve(int) [151]
                0.00    0.00      14/59          google::protobuf::io::CodedInputStream::ReadVarintSizeAsInt(int*) [165]
                0.00    0.00      14/245         google::protobuf::io::CodedInputStream::IncrementRecursionDepthAndPushLimit(int) [135]
                0.00    0.00      12/34          google::protobuf::DescriptorProto* google::protobuf::Arena::CreateMaybeMessage<google::protobuf::DescriptorProto>(google::protobuf::Arena*) [197]
                0.00    0.00       9/9           google::protobuf::DescriptorProto_ExtensionRange* google::protobuf::Arena::CreateMaybeMessage<google::protobuf::DescriptorProto_ExtensionRange>(google::protobuf::Arena*) [261]
                0.00    0.00       9/9           google::protobuf::DescriptorProto_ExtensionRange::MergePartialFromCodedStream(google::protobuf::io::CodedInputStream*) [259]
                0.00    0.00       7/7           google::protobuf::EnumDescriptorProto* google::protobuf::Arena::CreateMaybeMessage<google::protobuf::EnumDescriptorProto>(google::protobuf::Arena*) [271]
                0.00    0.00       7/7           bool google::protobuf::internal::WireFormatLite::ReadMessage<google::protobuf::EnumDescriptorProto>(google::protobuf::io::CodedInputStream*, google::protobuf::EnumDescriptorProto*) [272]
                0.00    0.00       5/5           google::protobuf::DescriptorProto_ReservedRange* google::protobuf::Arena::CreateMaybeMessage<google::protobuf::DescriptorProto_ReservedRange>(google::protobuf::Arena*) [295]
                0.00    0.00       5/5           google::protobuf::DescriptorProto_ReservedRange::MergePartialFromCodedStream(google::protobuf::io::CodedInputStream*) [292]
                                  12             bool google::protobuf::internal::WireFormatLite::ReadMessage<google::protobuf::DescriptorProto>(google::protobuf::io::CodedInputStream*, google::protobuf::DescriptorProto*) <cycle 5> [199]
-----------------------------------------------
                                  34             void google::protobuf::internal::RepeatedPtrFieldBase::Destroy<google::protobuf::RepeatedPtrField<google::protobuf::DescriptorProto>::TypeHandler>() <cycle 4> [192]
[196]    0.0    0.00    0.00      34         google::protobuf::DescriptorProto::~DescriptorProto() <cycle 4> [196]
                0.00    0.00      68/70          void google::protobuf::internal::RepeatedPtrFieldBase::Destroy<google::protobuf::RepeatedPtrField<google::protobuf::FieldDescriptorProto>::TypeHandler>() [154]
                0.00    0.00      34/34          void google::protobuf::internal::RepeatedPtrFieldBase::Destroy<google::protobuf::RepeatedPtrField<google::protobuf::DescriptorProto_ReservedRange>::TypeHandler>() [201]
                0.00    0.00      34/43          void google::protobuf::internal::RepeatedPtrFieldBase::Destroy<google::protobuf::RepeatedPtrField<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::TypeHandler>() [184]
                0.00    0.00      34/34          void google::protobuf::internal::RepeatedPtrFieldBase::Destroy<google::protobuf::RepeatedPtrField<google::protobuf::OneofDescriptorProto>::TypeHandler>() [200]
                0.00    0.00      34/34          void google::protobuf::internal::RepeatedPtrFieldBase::Destroy<google::protobuf::RepeatedPtrField<google::protobuf::DescriptorProto_ExtensionRange>::TypeHandler>() [202]
                0.00    0.00      34/36          void google::protobuf::internal::RepeatedPtrFieldBase::Destroy<google::protobuf::RepeatedPtrField<google::protobuf::EnumDescriptorProto>::TypeHandler>() [193]
                                  34             void google::protobuf::internal::RepeatedPtrFieldBase::Destroy<google::protobuf::RepeatedPtrField<google::protobuf::DescriptorProto>::TypeHandler>() <cycle 4> [192]
-----------------------------------------------
                0.00    0.00      12/34          google::protobuf::DescriptorProto::MergePartialFromCodedStream(google::protobuf::io::CodedInputStream*) <cycle 5> [195]
                0.00    0.00      22/34          google::protobuf::FileDescriptorProto::MergePartialFromCodedStream(google::protobuf::io::CodedInputStream*) [349]
[197]    0.0    0.00    0.00      34         google::protobuf::DescriptorProto* google::protobuf::Arena::CreateMaybeMessage<google::protobuf::DescriptorProto>(google::protobuf::Arena*) [197]
                0.00    0.00      34/58          google::protobuf::DescriptorProto::DescriptorProto() <cycle 6> [194]
-----------------------------------------------
                0.00    0.00       1/34          protobuf_geogrid_2eproto::InitDefaultsGeoGrid_Person() <cycle 6> [374]
                0.00    0.00       1/34          protobuf_geogrid_2eproto::InitDefaultsGeoGrid_Location_Commute() <cycle 6> [376]
                0.00    0.00       1/34          protobuf_geogrid_2eproto::InitDefaultsGeoGrid_Location_Coordinate() <cycle 6> [377]
                0.00    0.00       1/34          protobuf_geogrid_2eproto::InitDefaultsGeoGrid_Location_ContactCenter_ContactPool() <cycle 6> [379]
                0.00    0.00       1/34          protobuf_geogrid_2eproto::InitDefaultsGeoGrid_Location_ContactCenter() <cycle 6> [378]
                0.00    0.00       1/34          protobuf_geogrid_2eproto::InitDefaultsGeoGrid_Location() <cycle 6> [375]
                0.00    0.00       1/34          protobuf_geogrid_2eproto::InitDefaultsGeoGrid() <cycle 6> [373]
                0.00    0.00       1/34          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsUninterpretedOption_NamePart() <cycle 6> [404]
                0.00    0.00       1/34          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsOneofDescriptorProto() <cycle 6> [397]
                0.00    0.00       1/34          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsEnumValueDescriptorProto() <cycle 6> [402]
                0.00    0.00       1/34          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsEnumDescriptorProto_EnumReservedRange() <cycle 6> [407]
                0.00    0.00       1/34          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsDescriptorProto_ReservedRange() <cycle 6> [405]
                0.00    0.00       1/34          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsDescriptorProto_ExtensionRange() <cycle 6> [406]
                0.00    0.00       1/34          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsMethodDescriptorProto() <cycle 6> [399]
                0.00    0.00       1/34          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsFieldDescriptorProto() <cycle 6> [396]
                0.00    0.00       1/34          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsGeneratedCodeInfo_Annotation() <cycle 6> [403]
                0.00    0.00       1/34          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsSourceCodeInfo_Location() <cycle 6> [401]
                0.00    0.00       1/34          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsUninterpretedOption() <cycle 6> [395]
                0.00    0.00       1/34          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsExtensionRangeOptions() <cycle 6> [398]
                0.00    0.00       1/34          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsFileOptions() <cycle 6> [382]
                0.00    0.00       1/34          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsMessageOptions() <cycle 6> [386]
                0.00    0.00       1/34          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsFieldOptions() <cycle 6> [383]
                0.00    0.00       1/34          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsOneofOptions() <cycle 6> [384]
                0.00    0.00       1/34          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsEnumOptions() <cycle 6> [381]
                0.00    0.00       1/34          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsEnumValueOptions() <cycle 6> [390]
                0.00    0.00       1/34          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsServiceOptions() <cycle 6> [387]
                0.00    0.00       1/34          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsMethodOptions() <cycle 6> [385]
                0.00    0.00       1/34          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsServiceDescriptorProto() <cycle 6> [400]
                0.00    0.00       1/34          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsEnumDescriptorProto() <cycle 6> [393]
                0.00    0.00       1/34          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsFileDescriptorProto() <cycle 6> [394]
                0.00    0.00       1/34          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsDescriptorProto() <cycle 6> [389]
                0.00    0.00       1/34          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsFileDescriptorSet() <cycle 6> [391]
                0.00    0.00       1/34          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsSourceCodeInfo() <cycle 6> [388]
                0.00    0.00       1/34          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsGeneratedCodeInfo() <cycle 6> [392]
[198]    0.0    0.00    0.00      34         google::protobuf::internal::VerifyVersion(int, int, char const*) [198]
-----------------------------------------------
                                  12             google::protobuf::DescriptorProto::MergePartialFromCodedStream(google::protobuf::io::CodedInputStream*) <cycle 5> [195]
                0.00    0.00      22/22          google::protobuf::FileDescriptorProto::MergePartialFromCodedStream(google::protobuf::io::CodedInputStream*) [349]
[199]    0.0    0.00    0.00      34         bool google::protobuf::internal::WireFormatLite::ReadMessage<google::protobuf::DescriptorProto>(google::protobuf::io::CodedInputStream*, google::protobuf::DescriptorProto*) <cycle 5> [199]
                0.00    0.00      34/245         google::protobuf::io::CodedInputStream::IncrementRecursionDepthAndPushLimit(int) [135]
                0.00    0.00      18/20          google::protobuf::io::CodedInputStream::ReadVarintSizeAsIntFallback() [235]
                                  34             google::protobuf::DescriptorProto::MergePartialFromCodedStream(google::protobuf::io::CodedInputStream*) <cycle 5> [195]
-----------------------------------------------
                0.00    0.00      34/34          google::protobuf::DescriptorProto::~DescriptorProto() <cycle 4> [196]
[200]    0.0    0.00    0.00      34         void google::protobuf::internal::RepeatedPtrFieldBase::Destroy<google::protobuf::RepeatedPtrField<google::protobuf::OneofDescriptorProto>::TypeHandler>() [200]
-----------------------------------------------
                0.00    0.00      34/34          google::protobuf::DescriptorProto::~DescriptorProto() <cycle 4> [196]
[201]    0.0    0.00    0.00      34         void google::protobuf::internal::RepeatedPtrFieldBase::Destroy<google::protobuf::RepeatedPtrField<google::protobuf::DescriptorProto_ReservedRange>::TypeHandler>() [201]
                0.00    0.00       5/247         google::protobuf::internal::InternalMetadataWithArenaBase<google::protobuf::UnknownFieldSet, google::protobuf::internal::InternalMetadataWithArena>::~InternalMetadataWithArenaBase() [133]
-----------------------------------------------
                0.00    0.00      34/34          google::protobuf::DescriptorProto::~DescriptorProto() <cycle 4> [196]
[202]    0.0    0.00    0.00      34         void google::protobuf::internal::RepeatedPtrFieldBase::Destroy<google::protobuf::RepeatedPtrField<google::protobuf::DescriptorProto_ExtensionRange>::TypeHandler>() [202]
                0.00    0.00       9/247         google::protobuf::internal::InternalMetadataWithArenaBase<google::protobuf::UnknownFieldSet, google::protobuf::internal::InternalMetadataWithArena>::~InternalMetadataWithArenaBase() [133]
-----------------------------------------------
                0.00    0.00       1/34          stride::ControlHelper::InstallLogger() [56]
                0.00    0.00       1/34          stride::ControlHelper::ControlHelper(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [50]
                0.00    0.00       2/34          stride::DiseaseSeeder::Seed(std::shared_ptr<stride::Population>) [19]
                0.00    0.00      30/34          void boost::property_tree::xml_parser::write_xml_element<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(std::basic_ostream<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::key_type::value_type, std::char_traits<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::key_type::value_type> >&, boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::key_type const&, boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, int, boost::property_tree::xml_parser::xml_writer_settings<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::key_type> const&) [415]
[203]    0.0    0.00    0.00      34         boost::enable_if<boost::property_tree::detail::is_translator<boost::property_tree::id_translator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::get_value<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::property_tree::id_translator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(boost::property_tree::id_translator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) const [203]
                0.00    0.00      68/68          __tcf_0 [155]
-----------------------------------------------
                0.00    0.00       1/34          std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_repeat(long, long, bool) [490]
                0.00    0.00       4/34          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() [315]
                0.00    0.00       4/34          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_assertion() [233]
                0.00    0.00      12/34          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_Compiler(char const*, char const*, std::locale const&, std::regex_constants::syntax_option_type) [339]
                0.00    0.00      13/34          std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_matcher(std::function<bool (char)>) [248]
[204]    0.0    0.00    0.00      34         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_state(std::__detail::_State<char>) [204]
                0.00    0.00      44/134         std::__detail::_State<char>::~_State() [147]
                0.00    0.00      34/56          std::__detail::_State<char>::_State(std::__detail::_State<char>&&) [168]
                0.00    0.00      34/46          std::_Function_base::_Base_manager<std::__detail::_CharMatcher<std::__cxx11::regex_traits<char>, false, false> >::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [182]
                0.00    0.00       4/5           std::_Function_base::_Base_manager<std::__detail::_AnyMatcher<std::__cxx11::regex_traits<char>, true, false, false> >::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [300]
-----------------------------------------------
                0.00    0.00       2/33          void boost::property_tree::xml_parser::write_xml_internal<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(std::basic_ostream<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::key_type::value_type, std::char_traits<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::key_type::value_type> >&, boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, boost::property_tree::xml_parser::xml_writer_settings<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::key_type> const&) [416]
